STK_DATE,STK_CODE,STK_NAME,STK_PREV,STK_HIGH,STK_LOW,STK_CLOS,STK_VOLM,STK_AMNT,STK_INDX,STK_PIDX,STK_ASKP,STK_ASKV,STK_ASKF,STK_BIDP,STK_BIDV,STK_BIDF,STK_FHIG,STK_FLOW,STK_FCLO,STK_OPEN
2019-10-23,DMAS,Puradelta Lestari Tbk.,304.0,306.0,298.0,300.0,8923800,2682304000.0,142.858,0.0,302.0,1167300,J,300.0,1697700,B,3.85,2.26,1.06,0.0
2019-10-23,DMMX,Digital Mediatama Maxima Tbk.,278.0,282.0,266.0,278.0,109068400,30113220200.0,120.87,0.0,278.0,4270400,J,276.0,1600,B,3.85,2.26,1.06,0.0
2019-10-23,DNAR,Bank Oke Indonesia Tbk.,238.0,232.0,226.0,232.0,4700,1075400.0,210.91,0.0,234.0,1000,J,230.0,1200,B,3.85,2.26,1.06,0.0
2019-10-23,DNET,Indoritel Makmur Internasional Tbk.,3070.0,3070.0,2960.0,3070.0,5400,16394000.0,2696.792,0.0,3070.0,7700,J,3000.0,100,B,3.85,2.26,1.06,0.0
2019-10-23,DOID,Delta Dunia Makmur Tbk.,316.0,322.0,316.0,320.0,4976200,1587932000.0,433.229,0.0,322.0,1122300,J,320.0,58000,B,3.85,2.26,1.06,0.0
2019-10-23,DPNS,Duta Pertiwi Nusantara Tbk.,284.0,284.0,284.0,284.0,2600,738400.0,92.274,0.0,284.0,6000,J,262.0,6200,B,3.85,2.26,1.06,0.0
2019-10-23,DPUM,Dua Putra Utama Makmur Tbk.,110.0,110.0,110.0,110.0,1011300,111243000.0,20.0,0.0,110.0,89200,J,109.0,400,B,3.85,2.26,1.06,0.0
2019-10-23,DSFI,Dharma Samudera Fishing Industries Tbk.,114.0,117.0,113.0,117.0,490700,55936200.0,66.587,0.0,117.0,57400,J,116.0,1000,B,3.85,2.26,1.06,0.0
2019-10-23,DSNG,Dharma Satya Nusantara Tbk.,330.0,334.0,324.0,334.0,1654500,548451000.0,90.271,0.0,336.0,68500,J,334.0,613300,B,3.85,2.26,1.06,0.0
2019-10-23,DSSA,Dian Swastatika Sentosa Tbk,18575.0,0.0,0.0,18575.0,0,0.0,1238.334,0.0,18400.0,100,J,15000.0,100,B,3.85,2.26,1.06,0.0
2019-10-23,DUCK,Jaya Bersama Indo Tbk.,1725.0,1780.0,1590.0,1740.0,12357800,21305412500.0,344.555,0.0,1750.0,20300,J,1730.0,800,B,3.85,2.26,1.06,0.0
2019-10-23,DUTI,Duta Pertiwi Tbk,4990.0,0.0,0.0,4990.0,0,0.0,501.861,0.0,4990.0,39000,J,3780.0,5000,B,3.85,2.26,1.06,0.0
2019-10-23,DVLA,Darya-Varia Laboratoria Tbk.,2190.0,2220.0,2220.0,2220.0,1700,3774000.0,817.164,0.0,2200.0,100,J,2190.0,200,B,3.85,2.26,1.06,0.0
2019-10-23,DWGL,Dwi Guna Laksana Tbk.,260.0,264.0,256.0,256.0,144900,37676600.0,170.667,0.0,256.0,6600,J,254.0,20000,B,3.85,2.26,1.06,0.0
2019-10-23,DWGL-W,Waran Seri I Dwi Guna Laksana Tbk.,67.0,71.0,65.0,70.0,223400,15305700.0,7000.0,0.0,69.0,105100,J,66.0,2400,B,3.85,2.26,1.06,0.0
2019-10-23,DYAN,Dyandra Media International Tbk.,132.0,140.0,130.0,130.0,13652200,1820726000.0,37.143,0.0,134.0,15000,J,130.0,456800,B,3.85,2.26,1.06,0.0
2019-10-23,EAST,Eastparc Hotel Tbk.,112.0,114.0,109.0,112.0,7687200,859528000.0,84.211,0.0,112.0,361900,J,111.0,755100,B,3.85,2.26,1.06,0.0
2019-10-23,EAST-W,Waran Seri I Eastparc Hotel Tbk.,15.0,17.0,14.0,15.0,47745900,739803500.0,1500.0,0.0,16.0,6088900,J,15.0,1527600,B,3.85,2.26,1.06,0.0
2019-10-23,ECII,Electronic City Indonesia Tbk.,1120.0,1120.0,1060.0,1120.0,1300,1448000.0,27.655,0.0,1150.0,100,J,1115.0,5000,B,3.85,2.26,1.06,0.0
2019-10-23,EKAD,Ekadharma International Tbk.,865.0,870.0,860.0,860.0,80700,69646000.0,2183.185,0.0,870.0,209400,J,860.0,110400,B,3.85,2.26,1.06,0.0
